ASV,MQ181116-98,MQ181116-99,MQ181116-100,MQ181116-101,MQ181116-102,MQ181116-103,MQ181116-104,MQ181116-105,MQ181116-106,MQ181116-107,MQ181116-108,MQ181116-109,MQ181116-110,MQ181116-111,MQ181116-112,MQ181116-113,MQ181116-114,MQ181116-115,MQ181116-116,MQ181116-117,MQ181116-118,MQ181116-119,MQ181116-120,MQ181116-121,MQ181116-122,MQ201030-156,MQ201030-157,MQ201030-158,MQ201030-159,MQ201030-160,MQ201030-161,MQ201030-162,MQ201030-163,MQ201030-164,MQ201030-165,MQ201030-166,MQ201030-167,MQ201030-168,MQ201030-169,MQ201030-170,MQ201030-171,MQ201030-172,MQ201030-173,MQ201030-174,MQ201030-175,MQ201030-176,MQ201030-177,MQ201030-178,MQ201030-179,MQ201030-180,MQ201030-181,MQ201030-182,MQ201030-183,MQ201030-184,MQ201030-185,MQ201030-186,MQ201030-187,MQ201030-188,MQ201030-189,MQ201030-190,MQ201030-191,MQ201030-192,MQ201030-193,MQ201030-194,MQ201030-195,MQ201030-196,MQ201030-197,MQ201030-198,MQ201030-199,MQ201030-200,MQ201030-201,MQ201030-202,MQ201030-203,MQ201030-204,MQ201030-205,MQ201030-206,MQ201030-207,MQ201030-208,MQ201030-209,MQ201030-210,MQ201030-211,MQ201030-212,MQ201030-213,MQ201030-214,MQ201030-215,MQ201030-216,MQ201030-217,MQ201030-218,MQ201030-219,MQ201030-220,MQ201030-221,MQ201030-222,MQ201030-223,MQ201030-224,MQ201030-225,MQ201030-226,MQ201030-227,MQ201030-228,MQ201030-229,MQ201030-230,MQ201030-231,MQ201030-232,MQ201030-233,MQ201030-234,MQ201030-235,MQ201030-236,MQ201030-237,MQ201030-238,MQ201030-239,MQ201030-240,MQ201030-241,MQ220601-127,MQ220601-128,MQ220601-129,MQ220601-130,MQ220601-131,MQ220601-132,MQ220601-133,MQ220601-134,MQ220601-135,MQ220601-136,MQ220601-137,MQ220601-138,MQ220601-139,MQ220601-140,MQ220601-141,MQ220601-142,MQ220601-143,MQ220601-144,MQ220601-145,MQ220601-146,MQ220601-147,MQ220601-148,MQ220601-149,MQ220601-150,MQ220601-151,MQ220601-152,MQ220601-153,MQ220601-154,MQ220601-155,MQ220601-156,MQ220601-157,MQ220601-158,MQ220601-159,MQ220601-160,MQ220601-161,MQ220601-162,MQ220601-163,MQ220601-164,MQ220601-165,MQ220601-166,MQ220601-167,MQ220601-168,MQ220601-169
ASV3058,0.16597092994015,0.146554657035932,0.141509433962264,0.355818002876826,0.187038988408851,0.286789747266535,0.338557824597372,0.220766478125361,0.215649039235251,0.22172517747739,0.145527818202172,0.151440137461048,0.112457828314382,0.131113671580118,0.261730145314758,0.241713850534751,0.239592692422881,0.0659440300045337,0.0722543352601156,0.0538865687727334,0.06246712256707,0.0977720455160076,0.15217774360453,0.152468076996379,0.108795430591915,0.11652101539742,0.104745990971893,0.115161884706502,0.102476108767665,0.0764000305600122,0.0577425185780277,0.0381170192490947,0.0411409764125069,0.0824875372090521,0.0852489858310306,0.0635095954714897,0.268169320071964,0.341702210158976,0.236218309665724,0.21223103797303,0.21379980563654,0.191570881226054,0.239558379335486,0.373256320836966,0.386420652261876,0.420506164828034,0.50171903733909,0.646470563621909,0.63267661363449,0.432496776113481,0.389223997391588,0.319942203988957,0.275032052607635,0.290865324339911,0.262995403297734,0.223955806054272,0.227621126956845,0.334158785094131,0.243928881179532,0.220237736076751,0.147303099633309,0.0918721828256438,0.154752531697119,0.0883285823262537,0.097734991570357,0.0620399875920025,0.0589796520200531,0.0353490720868577,0.0408960785204708,0.0268940107038163,0.0238151940938319,0.0200335105995483,0.0308769040757513,0.0416018917912899,0.0604679287408717,0.052416685058486,0.0611982189208011,0.0621685155324151,0.110053375887305,0.174151257215537,0.194692677608395,0.0247457932151534,0.0549171158344351,0.0337215636429665,0.117365593824764,0.210476066484399,0.368927209418007,0.281427921979521,0.125733445096396,0.123337623337623,0.264304737309337,0.196586114307633,0.148354407267084,0.166320166320166,0.141456610149512,0.125170068027211,0.140884756269372,0.126821718756717,0.0420771248948072,0.12914334911752,0.109735392769887,0.0846381718154888,0.030627089660805,0.0617375939369425,0.0663198690182587,0.101540023692672,0.0948889368125944,0.0801073065315399,0.092198944834298,0.071030109836804,0.0513671566303145,0.0502296211251435,0.0277046682365979,0.0143051283885273,0.0365603977771278,0.066079295154185,0.0256607646907878,0.0273448181569593,0.042025635637739,0.0852969399722785,0.0183710961420698,0.0399725902238465,0.229523247426061,0.0979843225083987,0.0890698562158035,0.174825174825175,0.163165408933306,0.183358624178048,0.44390941238432,0.384773945307132,0.239668821265161,0.187982544478013,0.149355057705363,0.114228599985721,0.110889332446219,0.101163378856854,0.0471948557607221,0.0696176828914544,0.0909973307449648,0.112159398297816,0.159033078880407,0.172205958326158,0.130962227736421,0.107434464976364,0.0977875565334311,0.157031522624171,0.104058272632674,0.190949016612564,0.319161748765506,0.180331036259419,0.0952316168968097,0.120635821742833,0.127422708067869,0.147399452516319
ASV4417,0.377206658954886,0.287875219177724,0.389150943396226,0.302823832235597,0.326659641728135,0.354006094282129,0.362836871779654,0.363615375735888,0.389455727574109,0.44734027034912,0.358222321728423,0.390249584995777,0.406097713357491,0.381421590051254,0.365331661168516,0.423827025595179,0.259558750124788,0.449243704405886,0.686416184971098,0.479927253132157,0.427406628090479,0.426452538952799,0.499783747416983,0.544033820191625,0.424982150749669,0.324594257178527,0.399032346559593,0.427744143195578,0.488548890636544,0.359080143632057,0.449387427194216,0.381170192490947,0.363411958310477,0.30843166086863,0.296901640308072,0.323070550876709,0.254591126650599,0.220531213648701,0.258192105913698,0.277532895810886,0.200842241658568,0.196482955103645,0.21351942505989,0.147122929380994,0.169944161204176,0.199870214146658,0.155912688894219,0.135988953512699,0.133954331877009,0.160698343418312,0.097815454841865,0.147070206672343,0.14888953223872,0.165492339710639,0.134928076474489,0.121309394946064,0.130069215403911,0.140227347316287,0.132805724197745,0.150847764436131,0.134766665621964,0.140679279951767,0.162897401786442,0.196731842453929,0.144159112566277,0.155099968980006,0.191683869065173,0.166645625552329,0.19539237515336,0.225909689912057,0.175366429236398,0.469876884971225,0.491972004940305,0.162028420660813,0.181403786222615,0.206907967336129,0.213138624517273,0.196219377149185,0.20910141418588,0.236767439585168,0.216108872145319,0.36443804553226,0.323400793247229,0.293118207050401,0.309213199115244,0.358026298659029,0.368927209418007,0.290087242655814,0.377200335289187,0.344987844987845,0.381325155354693,0.419543536632144,0.340073948966084,0.42558395499572,0.333994773964125,0.28843537414966,0.340684956069571,0.208503503718671,0.31681599920796,0.282885431400283,0.271232763261419,0.266361305419332,0.191419310380031,0.295914674387414,0.149219705291082,0.203080047385344,0.245848609014449,0.197473825403331,0.198056992607011,0.173244170333668,0.221273905484432,0.409012629161883,0.325529851780025,0.37193333810171,0.299795261772448,0.286343612334802,0.365665896843726,0.273448181569593,0.322196539889333,0.314532466147777,0.238824249846908,0.279808131566926,0.124598334317004,0.146976483762598,0.108156253976333,0.167832167832168,0.163165408933306,0.170713201820941,0.150477766909939,0.144290229490175,0.137991139516305,0.080563947633434,0.128988458927359,0.192760762475905,0.125674576772381,0.183358624178048,0.259571706683971,0.168242733654348,0.163795195340937,0.217721184931055,0.152671755725191,0.143504965271798,0.241246208988145,0.315141097264002,0.171128223933504,0.238455275095964,0.138744363510232,0.197313983832983,0.144526074912682,0.0708443356733432,0.0884293585470376,0.149020720976441,0.154248541345316,0.196532603355092
ASV2778,0.00502942211939848,0.85054042029782,0.00589622641509434,0.00757059580588992,0.0105374077976818,0.00896217960207923,0.0107906876365696,0.0014429181576821,0,0.00194495769717009,0.00746296503600881,0,0,0,0,0,0,0,0,0,0.00328774329300368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326509289189277,0.00647878198898607,0.00736811081638668,0.00260389542755963,0.0108979947689625,0.00202314477624019,0,0.00799552250739586,0.00418427549269844,0.0185475228752782,0.00396786033131634,0,0,0.00206791016998222,0.00501491938517088,0,0.0018662983837856,0,0,0.0027103209019948,0,0,0,0.00271495669644069,0,0,0.00281999943600011,0,0,0,0,0,0,0,0,0,0,0,0.00388553222077594,0.00183422293145509,0.00391351139810195,0.00194692677608395,0,0.00406793450625445,0.00518793286814869,0,0.0065095690665278,0.00207262477201128,0.00432966033814647,0.00220584991397185,0.00357500357500358,0.00605278024372529,0.0311660912926736,0.00684712648925001,0.0097835391953039,0,0.0054421768707483,0,0,0,0,0.00207047910886579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533105874826741,0,0,0,0,0.0127242651736862,0.00699300699300699,0.0203956761166633,0,0.00752388834549695,0,0,0.00671366230278617,0.0135777325186694,0,0.00739262216308125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3642,0.246441683850526,0.185810368741985,0.554245283018868,0.167814873697227,0.134351949420443,0.144888570233614,0.0998138606382692,0.164492669975759,0.276803244391516,0.23144996596324,0.242546363670286,0.37568803331683,0.743471198300637,1.94286622432357,2.40191935439898,0.539717227906361,0.229609663571928,0.197832090013601,1.18015414258189,1.39768287754277,0.549053129931615,2.05945372469888,0.315568584106236,0.646256735450561,0.533777581341584,0.05826050769871,0.0648427563159339,0.118452224269545,0.0881771168465957,0.0764000305600122,0.0702952400080337,0.126262626262626,0.811391479246663,0.394505612738945,0.111705567640661,0.0911224630677896,0.0407345802640959,0.019387359441644,0.0192270717169775,0.0163254644594639,0.0129575639779721,0.0147362216327734,0.0182272679929174,0.0108979947689625,0.032370316419843,0.0493186242699546,0.0719597025665627,0.0502113059123813,0.0370950457505564,0.0396786033131634,0.0468699054450603,0.0438630440952602,0.0537656644195376,0.107820766781174,0.091476662016603,0.100780112724422,0.0975519115529335,0.101441059760718,0.138226366001735,0.150847764436131,0.35415426082051,0.542620079813959,0.575570819645427,0.389448749347573,0.488674957851785,0.281999943600011,0.849306989088764,0.555485418507764,0.263552506020812,0.180189871715569,0.409188334884929,0.759452174546514,0.430218196788802,0.289023669286856,0.541885669100888,0.433127344956963,0.166712389473906,0.108794902181726,0.190759184871329,0.123275609040211,0.112921753012869,0.0989831728606137,0.0915285263907251,0.0622551944177842,0.0225703065047623,0.0216985635550927,0.0476703697562593,0.0606152447340506,0.0551462478492963,0.0911625911625912,0.042369461706077,0.124664365170694,0.104989272835167,0.117402470343647,0.123774533880823,0.0653061224489796,0.0409846563692718,0.0558875370792313,0.0297014999257463,0.0512473607609208,0.0869601225723632,0.13193597371238,0.104642556341084,0.146892895918932,0.0538848935773352,0.193678193339727,0.265257709726116,0.428480941912888,0.956137205689016,0.706836214961367,0.316105579263474,0.294202066590126,0.422496190608118,0.193119233245118,0.190114068441065,0.198237885462555,0.102643058763151,0.136724090784796,0.0630384534566085,0.101290116217081,0.104102878138396,0.0228414801279123,0.0655780706931602,0.0979843225083987,0.108156253976333,0.125874125874126,0.149568291522197,0.139099645928174,0.0827627718004665,0.0893225230177271,0.0653642239814075,0.080563947633434,0.0610997963340122,0.0356964374955379,0.0443557329784875,0.177035912999494,0.277269777594242,0.46411788594303,0.266925503518563,0.270502078247674,0.2735368956743,0.195166752769646,0.117176730079956,0.379601776249821,0.33003300330033,1.11085262300803,1.10301768990635,1.50849723123926,0.505841262194388,0.115927094738198,0.210870008842936,0.156116945784842,0.100596874790423,0.1824945602583
ASV1598,0.160941507820751,0.0863625657533171,0.112028301886792,0.35329447094153,0.234457323498419,0.336081735077971,0.377674067279937,0.41267459309708,0.247835463001706,0.287853739181173,0.361953804246427,0.241721757870519,0.149943771085843,0.174818228773491,0.253551078273672,0.139068242773418,0.219626634720974,0.206075093764168,0.0602119460500963,0.156607840495756,0.210415570752236,0.380686900626157,0.28513303538533,0.315331704697056,0.662972155169483,0.1692329033153,0.12719156046587,0.161226638589102,0.238316532017826,0.389640155856062,0.210885720024101,0.140556508481037,0.141707807643079,0.078901122547789,0.185196072667411,0.0994063233466795,0.302114803625378,0.433792167506786,0.392781607932541,0.444052633297417,0.229996760609005,0.302092543471854,0.333298614727633,0.367807323452485,0.366189204499474,0.415314730694354,0.325817542176381,0.441441064479685,0.399802159755997,0.198393016565817,0.152836648190414,0.185772892638749,0.244013400057901,0.17050725909581,0.130354243373659,0.141838677167706,0.209039810470572,0.214816361846227,0.214115351257589,0.211186870210583,1.26617983514589,0.344520685596164,0.298645236608476,0.361344200425583,0.320082097392919,0.344039931192014,0.253612503686228,0.219669233682616,0.238560458036079,0.21515208563053,0.320422611444283,0.105631237706709,0.100864553314121,0.256180070504259,0.579096702172194,0.510372986095785,0.35030704623631,0.503176422590484,0.436545057686311,0.614421289502006,1.05134045908533,0.168721317376046,0.152547543984542,0.140074187440015,0.103823409921907,0.0716052597318058,0.354418836013928,0.305241053839326,0.209555741827326,0.232375232375232,0.310709385844565,0.426735711545838,0.244214178116584,0.24948024948025,0.28880724572192,0.296598639455782,0.361177284254207,0.543828726194059,0.269788624325529,0.223438492917615,0.173920245144726,0.18670184959299,0.0893290115106812,0.134119600621634,0.254916996538932,0.165472631202873,0.133707138235928,0.195610864786318,0.140005805118749,0.183638820553688,0.106685633001422,0.00717566016073479,0.0138523341182989,0.0286102567770546,0.0146241591108511,0.0513950073421439,0.0128303823453939,0.0136724090784796,0.0210128178188695,0.0213242349930696,0.0244947948560931,0.0513933302878027,0.216407633287429,0.125979843225084,0.18450184501845,0.181818181818182,0.224352437283296,0.139099645928174,0.120382213527951,0.309193348907517,0.174304597283753,0.17455521987244,0.169721656483367,0.214178624973228,0.170030309750869,0.107486090035407,0.0589935697009026,0.0638162093171666,0.0424654210143169,0.0395856699874645,0.0318066157760814,0.0229607944434877,0.0413564929693962,0.0644606789858186,0.0427820559833761,0.0523438408747237,0.0416233090530697,0.0254598688816753,0.168613754064796,0.309138919301861,0.142847425345215,0.0780584728924212,0.4359197907585,0.449217379097354
ASV6677,0.0905295981491727,0.12561827745937,0.117924528301887,0.145103086279557,0.129083245521602,0.123976817828763,0.176697510048828,0.181807687867944,0.183462615468795,0.157541573470777,0.235083398634277,0.198037102833678,0.149943771085843,0.206603361277762,0.231740232830775,0.221846958709976,0.209643605870021,0.288505131269835,0.361271676300578,0.341842920652028,0.420831141504471,0.345322543737388,0.442116391945793,0.315331704697056,0.265188862067793,0.149812734082397,0.149637129959847,0.190839694656489,0.271680846500322,0.262306771589375,0.173227555734083,0.166761959214789,0.159992686048638,0.147043001111789,0.188135692868481,0.146348198260389,0.10183645066024,0.162369135323769,0.101628807646881,0.143664087243282,0.100421120829284,0.169466548776894,0.101551921674826,0.144398430688753,0.125434976126892,0.205061648280337,0.107939553849844,0.140173229005398,0.162806034127442,0.178553714909235,0.160987936093903,0.162551281058905,0.159229083088631,0.175522178480981,0.173805657831546,0.209025418983987,0.271751753611743,0.208849240683832,0.224956634865568,0.307729439449707,0.2758015482496,0.281358559903534,0.260635842858306,0.252940940297908,0.320082097392919,0.310199937960012,0.253612503686228,0.270167908092413,0.356704684872995,0.34693273807923,0.389703176080885,0.262256866030451,0.286125977768629,0.2364739112347,0.341876366342621,0.286912381372765,0.413615548568173,0.464321100382725,0.365010363359563,0.389394384111144,0.401066915873294,0.418428867092594,0.178989118275196,0.186765583253353,0.20990385049429,0.195287071995834,0.257005471729398,0.426471543307428,0.233820090881016,0.218075218075218,0.256234363651037,0.354813962408899,0.289861688044917,0.195670783906078,0.286842570580955,0.424489795918367,0.476446630292784,0.27513864408237,0.37374387406564,0.327983108869893,0.337488094745124,0.224042219511588,0.181210280493096,0.272496966342367,0.240409525191188,0.227524867903951,0.228596075048523,0.206788628488394,0.428554354692756,0.301444856380583,0.243006164058796,0.294202066590126,0.249342014129381,0.386238466490237,0.570342205323194,0.550660792951542,0.680010264305876,0.403336067815149,0.308187994676753,0.30920140739951,0.459277403551745,0.234125171311101,0.295101318119221,0.216965285554311,0.216312507952666,0.174825174825175,0.135971174111088,0.145422357106727,0.195621096982921,0.15116119279923,0.174304597283753,0.201409869083585,0.21724372029871,0.128507174983937,0.288312264360169,0.259231158320688,0.241873635773701,0.237860416545803,0.37005581169619,0.303490136570562,0.337150127226463,0.338671718041444,0.268817204301075,0.293654204268729,0.33003300330033,0.226823310457136,0.339923690600069,0.273693590478009,0.445622064314103,0.534552714626135,0.469355826134277,0.454158387737724,0.375561665884247,0.400084228258581
ASV17892,0.00502942211939848,0.00261704744707022,0,0.00252353193529664,0,0,0.00134883595457121,0.00432875447304629,0.00321864237664553,0.00194495769717009,0,0.00582462067157876,0,0.0158925662521356,0.0109054227214482,0.00662229727492467,0.0299490865528601,0.0824300375056671,0.0240847784200385,0.0774619426108043,0.0953445554971068,0.116494352104179,0.168196453457639,0.157665852348528,0.135994288239894,0.177555832986545,0.124697608299873,0.20400105290866,0.15013941517123,0.150253393434691,0.193311910022093,0.147703449590242,0.162278295849333,0.107592439837894,0.102886707037451,0.10769018362557,0.145965579279677,0.16721597518418,0.167550196390804,0.146929180135175,0.145772594752187,0.127713920817369,0.101551921674826,0.103530950305144,0.119365541798171,0.09085009733939,0.0939473894619013,0.0711326833758735,0.0618250762509274,0.0833250669576431,0.097815454841865,0.0954666253838016,0.0951238678191819,0.0877610892404905,0.114345827520754,0.130640886864992,0.137037209086264,0.181997195453054,0.249349522983521,0.238339467809087,0.25072868022691,0.350262697022767,0.434393071430511,0.431605572730558,0.444694211645124,0.603479879304024,0.737245650250664,0.717081176619114,0.786113509337938,0.849850738240594,0.863842040312628,0.448022146135354,0.465212021407987,1.25900461999956,1.6024001116331,1.49249613771794,1.36957393377931,0.905329007440794,0.82540031915479,0.616378045201057,0.572396472168682,0.402681544137497,0.49832197701617,0.287930274182252,0.0993093486209543,0.0954736796424077,0.221770850605206,0.199164375554738,0.158821193805973,0.266337766337766,0.322814946332015,0.189393939393939,0.209978545670334,0.251926134279075,0.225937641211026,0.187755102040816,0.266400266400266,0.290185288680624,0.272263749319341,0.270586064817662,0.285726117023479,0.224042219511588,0.196523825323499,0.257594788495519,0.298439410582164,0.24820894680431,0.239378908777227,0.225418234658519,0.167324010995578,0.233879629950452,0.254860123281176,0.143513203214696,0.207785011774484,0.185966669050855,0.175489909330214,0.25697503671072,0.205286117526302,0.205086136177194,0.112068361700637,0.138607527454953,0.0857317819963258,0.17702147099132,0.144271755524952,0.062989921612542,0.133604784323705,0.0979020979020979,0.129172615405534,0.107486090035407,0.0677149951094726,0.0687096330905593,0.108940373302346,0.100704934541793,0.108621860149355,0.107089312486614,0.110889332446219,0.0632271117855336,0.0648929266709929,0.0754191564657423,0.0970638194612958,0.197928349937323,0.17175572519084,0.241088341656621,0.151640474221119,0.171895143962183,0.152793057083486,0.197743398860067,0.173430454387791,0.152759213290052,0.22883295194508,0.302698525149739,0.299299367389974,0.241271643485666,0.2615518744551,0.301817926581035
ASV2805,0,0.00785114234121065,0.00589622641509434,0.0151411916117798,0.071127502634352,0.0941028858218319,0.0566511100919906,0.044730462888145,0.0675914899095561,0.0408441116405718,0.0597037202880705,0.180563240818942,0.256153942271648,0.226469069092932,0.201750320346792,0.211913512797589,0.219626634720974,0.309112640646252,0.289017341040462,0.255961201670484,0.289321409784324,0.116494352104179,0.0496580005446361,0.268551726527713,0.356985006629722,0.149812734082397,0.12719156046587,0.10200052645433,0.0810276208860609,0.132426719637355,0.110463948584053,0.0690870973889842,0.0274273176083379,0.0322777319513682,0.0205773414074902,0.01104514703852,0.010183645066024,0.00727025979061652,0.0109868981239871,0.00979527867567832,0.00971817298347911,0.00491207387759112,0.00520779085511926,0.0108979947689625,0.0121388686574411,0.0103828682673589,0.00599664188054689,0.00627641323904766,0.00412167175006183,0.011903580993949,0.0468699054450603,0.0335423278375519,0.0723768559493776,0.0300895163110253,0.0411644979074714,0.0298607741405696,0.0162586519254889,0.0387862875555688,0.0108412836079792,0.0120678211548905,0.0501457360453819,0.0947431885389452,0.127602964732713,0.0662464367446902,0.063527744520732,0.0394799921040016,0.0206428782070186,0.0100997348819593,0.0204480392602354,0.0268940107038163,0.067115546991708,0.136592117724193,0.121449156031289,0.0481706115478093,0.141867063584353,0.154491282277643,0.272226560027012,0.192333844928409,0.196261853665695,0.136972898933568,0.165488775967136,0.130477818770809,0.101698362656361,0.127104355269643,0.0225703065047623,0.0108492817775463,0.0145083734040789,0.0194834715216591,0.0176467993117748,0.0160875160875161,0.00807037365830038,0.0071921749136939,0.00456475099283334,0.0195670783906078,0.017682076268689,0.0108843537414966,0.00768462306923845,0.0150466445982546,0.0346517499133706,0.0307484164565525,0.0517619777216448,0.112021109755794,0.229703172456037,0.278883613991016,0.103624795341029,0.150429664729885,0.929480267414277,1.68784231901338,0.848571770049002,0.639270988531236,0.503793266951162,0.896957520091848,0.477905527081313,0.278950003576282,0.19742614799649,0.139500734214391,0.160379779317424,0.0957068635493574,0.112068361700637,0.0959590574688133,0.0428658909981629,0.0742348104157149,0.0393468424158961,0.0279955207166853,0.0127242651736862,0.013986013986014,0.0135971174111088,0.0252908447142135,0.00752388834549695,0.0618386697815034,0.0217880746604692,0.0469956361195032,0.00678886625933469,0,0.00739262216308125,0.0316135558927668,0.153383281222347,0.0580147357428787,0.0485319097306479,0.0197928349937323,0.0254452926208651,0.0114803972217439,0.124069478908189,0.143245953301819,0.0244468891333578,0.104687681749447,0.104058272632674,0.292788492139266,0.0963507166084548,0.0386423649127327,0.0136045166995443,0.0496735736588135,0.0134129166387231,0.0350951077419808
ASV106298,0.120706130865564,0.109915992776949,0.153301886792453,0.148888384182502,0.173867228661749,0.204636434247476,0.17939518195797,0.174593097079534,0.177025330715504,0.200330642808519,0.182842643382216,0.206774033841046,0.206172685243034,0.226469069092932,0.190844897625344,0.201980066885203,0.309473894379555,0.255533116267568,0.228805394990366,0.208810453994342,0.230142030510258,0.218426910195336,0.214650712031653,0.277214685447962,0.21759086118383,0.199750312109863,0.206998029777789,0.210581732034746,0.216868044136222,0.170626734917361,0.233480618598112,0.202496664760816,0.196562442859755,0.222357708998314,0.223411135281322,0.220902940770399,0.254591126650599,0.210837533927879,0.200510890762765,0.257942338459529,0.210560414642047,0.213675213675214,0.270805124466202,0.231582388840453,0.21445334628146,0.197274497079818,0.201886943311745,0.221766601113017,0.20402275162806,0.180537645074893,0.179328333876753,0.224475578605155,0.21506265767815,0.175522178480981,0.203535572986942,0.214624314135344,0.171877177498026,0.214816361846227,0.189722463139636,0.223254691365474,0.188046510170182,0.304326605609945,0.249776016072544,0.287067892560324,0.280988100764776,0.25097994980401,0.345030964317311,0.272692841812902,0.284000545281047,0.277008310249308,0.320422611444283,0.482625482625483,0.506381226842322,0.258369643756432,0.293036885436532,0.28415360847495,0.23002089180577,0.203990441590737,0.258625433335168,0.279816064964289,0.262835114771333,0.326194546927022,0.390521712600427,0.295712173484475,0.302442107163815,0.381894718569631,0.366854584645996,0.316065204684692,0.339700886751665,0.373587873587874,0.345008473892341,0.402761795166859,0.344638699958917,0.371774489421548,0.314348022554471,0.250340136054422,0.274084889469505,0.234297751601393,0.227711499430721,0.217288809626304,0.165638328709263,0.216574145527868,0.216941885097369,0.240563728099121,0.165799672545647,0.201199676576221,0.228596075048523,0.231007116509557,0.192934829005105,0.233879629950452,0.268689742373953,0.430539609644087,0.408643856489818,0.572205135541092,0.489909330213513,0.359765051395007,0.346420323325635,0.314465408805031,0.392239265952231,0.421153641113125,0.502143294549908,0.428277752398355,0.222965440356745,0.398936170212766,0.400814352971116,0.41958041958042,0.360323611394384,0.442589782498735,0.316003310510872,0.494709358252027,0.319558428353548,0.322255790533736,0.353021045485404,0.464053687441993,0.325275375175575,0.335103692463328,0.324464633354964,0.301676625862969,0.206260616355254,0.244111631589365,0.260814249363868,0.252568738878365,0.248138957816377,0.279329608938548,0.250580613616917,0.261719204373619,0.228928199791883,0.197313983832983,0.186679513428881,0.0966059122818316,0.142847425345215,0.191598069826852,0.140835624706592,0.112304344774338
ASV3442,0.0301765327163909,0.0235534270236319,0.0117924528301887,0.0138794256441315,0.0263435194942044,0.0149369660034654,0.0283255550459953,0.0173150178921852,0.444172647977083,0.0330642808518915,0.0223888951080264,0.0174738620147363,0,0.0834359728237117,0.0245372011232585,0.00331114863746234,0.0199660577019068,0.00412150187528335,0.0361271676300578,0.0117876869190354,0.0493161493950552,0.0353643568887687,0.0544636135005687,0.256423584039364,0.0849964301499337,0.0166458593424886,0.00249395216599746,0.00987101868912872,0.00714949596053478,0.0254666768533374,0.012552721430006,0.00476462740613684,0.00457121960138965,0.0179320733063157,0.0705508848256805,0.0276128675962999,0.0135781934213653,0.014540519581233,0.0137336226549839,0.0261207431351422,0.0129575639779721,0.0147362216327734,0.00520779085511926,0.0108979947689625,0.00202314477624019,0.0103828682673589,0.0119932837610938,0.0209213774634922,0.0185475228752782,0.00595179049697451,0.00815128790348875,0.0129008953221354,0.0165432813598577,0.022567137233269,0.0160084158529055,0.0074651935351424,0.0209039810470572,0.0358027269743712,0.0162619254119688,0.00603391057744524,0.0156705425141818,0.0143550285665068,0.0162897401786441,0.00802987112056852,0.0219903731033303,0.0620399875920025,0.00884694780300796,0.0126246686024492,0.0454400872449675,0.00806820321114488,0.0627855117019204,0.0382457929627741,0.0185261424454508,0.00875829300869261,0.0418624122052189,0.0579342308541161,0.0611982189208011,0.219532570473841,0.0917111465727544,0.123275609040211,0.0934524852520297,0.00899847026005579,0.0162717380250178,0.0181577650385204,0.0067710919514287,0.0108492817775463,0.00621787431603383,0.00865932067629294,0.0242643490536904,0.00357500357500358,0.0242111209749011,0.0119869581894898,0.00684712648925001,0.0097835391953039,0.0216114265506199,0.0299319727891156,0.0614769845539076,0.0193456859120416,0.0148507499628731,0.0143492610130578,0.00828191643546317,0.0049787159891464,0.00255225747173375,0.00425776509909948,0.0124349754409235,0.0112822248547414,0.0107828337287039,0.0130407243190879,0.00682955146920726,0.0103946502200201,0.00592697961119014,0.0143513203214696,0.0207785011774484,0,0,0.00734214390602056,0,0.00683620453923981,0.00700427260628984,0,0,0.0114207400639561,0.0196734212079481,0,0.0254485303473724,0.00699300699300699,0.0339927935277721,0.0126454223571067,0,0,0.0217880746604692,0,0,0.00713928749910759,0,0.00632271117855336,0,0.00580147357428787,0.00606648871633099,0,0,0,0.0137854976564654,0.0143245953301819,0.00611172228333945,0.0174479469582412,0,0,0.0240876791521137,0,0.0272090333990885,0.0141924496168039,0.00670645831936155,0.0280760861935846
