Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_1,,denovo1009
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__midas_f_7794,g__midas_g_13152,s__midas_s_13152,denovo1021
k__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,,,denovo1029
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,,,denovo1004
k__Bacteria,p__Desulfobacterota,c__midas_c_41,o__midas_o_2276,f__midas_f_5162,g__midas_g_72972,,denovo1028
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1027
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__midas_s_41744,denovo1026
k__Bacteria,p__Myxococcota,,,,,,denovo1003
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,,denovo1001
k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,s__midas_s_39372,denovo1030
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,,,denovo1006
k__Bacteria,p__Spirochaetota,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__RBG-16-49-21,,denovo1031
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,,denovo103
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,,denovo1034
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,,,,,denovo1042
k__Bacteria,p__Bacteroidota,c__Kapabacteria,o__Kapabacteriales,,,,denovo1036
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Peptostreptococcus,,denovo1037
k__Bacteria,p__Firmicutes,c__Bacilli,o__Izemoplasmatales,f__Izemoplasmataceae,g__midas_g_45894,s__midas_s_116043,denovo1039
k__Bacteria,,,,,,,denovo1048
k__Bacteria,p__Firmicutes,c__Clostridia,o__Monoglobales,f__Monoglobaceae,g__Monoglobus,s__midas_s_119969,denovo1032
k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__midas_f_2390,,,denovo1035
k__Bacteria,p__WPS-2,c__midas_c_61833,o__midas_o_61833,f__midas_f_61833,g__midas_g_66279,s__midas_s_66279,denovo104
k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__midas_s_2419,denovo1038
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Moraxella,s__midas_s_26184,denovo1040
k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__Veillonellaceae,g__Dialister,s__Dialister_succinatiphilus,denovo1049
k__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__WCHB1-41,,,,denovo1043
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,,,denovo1033
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1045
k__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,,,denovo1046
k__Bacteria,,,,,,,denovo1050
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,,denovo1041
k__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Cellulosilyticum,,denovo1044
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Bauldia,,denovo1052
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__Nitrosomonas,,denovo1053
k__Bacteria,,,,,,,denovo1060
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,,,denovo1054
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,,,,denovo1057
k__Archaea,p__Nanoarchaeota,,,,,,denovo1066
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__midas_f_58430,g__midas_g_58430,s__midas_s_58430,denovo1059
k__Bacteria,,,,,,,denovo1070
k__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,s__midas_s_79699,denovo1061
k__Bacteria,,,,,,,denovo106
k__Bacteria,p__Chloroflexi,c__OLB14,o__midas_o_731,f__midas_f_5647,,,denovo1063
k__Bacteria,p__Desulfobacterota,,,,,,denovo1047
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__Flexifilaceae,,,denovo105
k__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__midas_o_546,,,,denovo1072
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__midas_o_147,f__midas_f_2362,,,denovo1065
k__Bacteria,p__WPS-2,c__midas_c_61833,o__midas_o_61833,f__midas_f_61833,,,denovo1064
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__Flexifilaceae,,,denovo1069
k__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,denovo1075
k__Bacteria,,,,,,,denovo1062
k__Bacteria,,,,,,,denovo1077
k__Bacteria,,,,,,,denovo1056
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,denovo1067
k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__midas_g_53802,s__midas_s_53802,denovo1071
k__Bacteria,,,,,,,denovo1076
k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__midas_g_3466,s__midas_s_3466,denovo1068
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,,,,denovo1073
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__midas_f_1334,g__midas_g_1334,,denovo107
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,,denovo1051
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Castellaniella,,denovo1055
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Thermomonas,,denovo1074
k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus,s__midas_s_23224,denovo1078
k__Bacteria,p__SAR324_cladeMarine_group_B,c__midas_c_814,o__midas_o_928,f__midas_f_92269,,,denovo1079
k__Bacteria,p__Firmicutes,c__Clostridia,o__Christensenellales,f__Christensenellaceae,,,denovo1058
k__Bacteria,,,,,,,denovo1081
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__midas_f_184,g__midas_g_1862,s__midas_s_1862,denovo1085
k__Bacteria,p__Bacteroidota,,,,,,denovo108
k__Bacteria,p__Proteobacteria,,,,,,denovo1082
k__Bacteria,p__Firmicutes,c__Bacilli,o__Izemoplasmatales,f__Izemoplasmataceae,,,denovo1084
k__Bacteria,,,,,,,denovo1083
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_9407,,,denovo1093
k__Bacteria,,,,,,,denovo1092
k__Bacteria,,,,,,,denovo1098
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,,denovo1080
k__Bacteria,p__Myxococcota,,,,,,denovo1086
k__Bacteria,,,,,,,denovo1090
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_vadinBB60_group,,,,denovo1087
k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,,denovo1095
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo109
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Iamiaceae,g__Iamia,,denovo1091
k__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,,denovo1097
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__1-20,f__midas_f_105,g__Ca_Pachofilum,,denovo1099
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,,denovo1094
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__midas_s_39383,denovo110
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tenacibaculum,s__midas_s_49386,denovo11
k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__midas_f_2390,g__midas_g_53232,s__midas_s_53232,denovo1100
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Acetoanaerobium,,denovo1096
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Thiothrix,,denovo1105
k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__midas_g_56883,s__midas_s_56883,denovo1088
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Alicycliphilus,s__midas_s_22955,denovo1104
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_2,g__midas_g_3140,s__midas_s_44867,denovo1107
k__Bacteria,p__Desulfobacterota,c__midas_c_41,o__midas_o_2276,,,,denovo1106
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,,,denovo1108
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,denovo1103
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,,denovo1110
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,,denovo1109
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,,denovo1114
k__Bacteria,p__Desulfobacterota,,,,,,denovo1089
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Ca_Peregrinibacteria,f__midas_f_5174,,,denovo1101
k__Bacteria,,,,,,,denovo1118
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,,,denovo1111
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,denovo1112
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,,,,denovo111
k__Bacteria,,,,,,,denovo112
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__midas_g_11493,s__midas_s_11493,denovo1117
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,,,denovo1113
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Lewinella,s__midas_s_6333,denovo1102
k__Archaea,p__Halobacterota,c__Methanomicrobia,o__Methanomicrobiales,,,,denovo1125
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolineaceae_UCG-001,s__midas_s_17643,denovo1122
k__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Vampirovibrionales,,,,denovo1116
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Lewinella,s__midas_s_45404,denovo1115
k__Bacteria,p__Bacteroidota,,,,,,denovo1123
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1126
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Ca_Peregrinibacteria,f__midas_f_5174,g__midas_g_40274,s__midas_s_40274,denovo1121
k__Bacteria,,,,,,,denovo1119
k__Bacteria,,,,,,,denovo1120
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_2138,,denovo1132
k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__Oligoflexaceae,g__midas_g_70332,s__midas_s_70332,denovo1130
k__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__OPB41,f__midas_f_3016,g__midas_g_7544,s__midas_s_7544,denovo113
k__Bacteria,p__Desulfobacterota,c__midas_c_41,,,,,denovo1128
k__Bacteria,,,,,,,denovo1124
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,,,,,denovo1136
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__midas_g_424,s__midas_s_43859,denovo1140
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,denovo1127
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1131
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_3344,g__midas_g_5351,s__midas_s_5351,denovo1134
k__Bacteria,p__Patescibacteria,c__Parcubacteria,,,,,denovo115
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__midas_o_5,f__midas_f_5,g__midas_g_399,,denovo114
k__Bacteria,p__Bacteroidota,,,,,,denovo1143
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,denovo1139
k__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,denovo1147
k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,,,denovo1142
k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,,denovo1144
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Anaerovoracaceae,g__midas_g_26628,s__midas_s_26628,denovo1135
k__Bacteria,,,,,,,denovo1133
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__M2PB4-65_termite_group,g__midas_g_2475,s__midas_s_4073,denovo1150
k__Bacteria,p__Myxococcota,c__Polyangia,o__Nannocystales,f__Nannocystaceae,g__Nannocystis,s__midas_s_19773,denovo1154
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Ca_Peribacteria,f__midas_f_52366,g__midas_g_75203,s__midas_s_75203,denovo1146
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,,denovo1129
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1159
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__midas_f_2377,,,denovo1148
k__Bacteria,p__Spirochaetota,,,,,,denovo1149
k__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,,,,denovo116
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Actinomarinales,f__midas_f_591,g__midas_g_591,,denovo1141
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__midas_s_20335,denovo1155
k__Bacteria,p__Desulfobacterota,,,,,,denovo1157
k__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfobulbaceae,g__Desulfobulbus,s__midas_s_26965,denovo1153
k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,,denovo1151
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__midas_f_1334,g__midas_g_9491,,denovo1152
k__Bacteria,,,,,,,denovo1138
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,,denovo1156
k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,,,denovo1158
k__Bacteria,p__Patescibacteria,c__ABY1,,,,,denovo1165
k__Bacteria,p__Patescibacteria,c__ABY1,o__Ca_Falkowbacteria,f__midas_f_5033,g__midas_g_13219,,denovo1167
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,,denovo1160
k__Bacteria,p__Patescibacteria,c__ABY1,o__Ca_Magasanikbacteria,f__midas_f_44700,g__midas_g_66378,s__midas_s_66378,denovo1168
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__Rothia_kristinae,denovo1137
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_67,,,denovo1145
k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Butyricicoccaceae,g__Butyricicoccus,s__midas_s_110136,denovo1163
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__midas_g_11760,,denovo1172
k__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,,,denovo1162
k__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__midas_g_4851,,denovo1161
k__Bacteria,p__Proteobacteria,,,,,,denovo1171
k__Bacteria,p__Planctomycetota,c__OM190,o__midas_o_2104,f__midas_f_2104,,,denovo117
k__Bacteria,,,,,,,denovo1164
k__Bacteria,,,,,,,denovo1166
k__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,,,,denovo1180
k__Bacteria,,,,,,,denovo1169
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__midas_s_70403,denovo1175
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Camelimonas,,denovo1178
k__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__Oligoflexaceae,g__midas_g_45300,,denovo118
k__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Hungateiclostridiaceae,g__Saccharofermentans,,denovo1170
k__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,,denovo1185
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__midas_f_7641,,,denovo1176
k__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,denovo1177
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__midas_g_30901,,denovo1189
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,,,,denovo1193
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Gottschalkia,g__Andreesenia_angusta,s__midas_s_44566,denovo1181
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,,,denovo1173
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,denovo1179
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__midas_o_5,,,,denovo1182
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Ca_Peregrinibacteria,f__midas_f_8167,g__midas_g_50158,s__midas_s_56053,denovo1192
k__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,s__midas_s_3545,denovo1187
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,denovo119
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__midas_g_42181,s__midas_s_42181,denovo1194
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,denovo1188
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1186
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,denovo1183
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,,,,denovo1201
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Paludibacteraceae,g__midas_g_9269,s__midas_s_9269,denovo12
k__Bacteria,p__Planctomycetota,c__vadinHA49,o__midas_o_94546,f__midas_f_94546,g__midas_g_94546,,denovo1184
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1174
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,,denovo1196
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,,,,,denovo1204
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,,denovo1195
k__Bacteria,,,,,,,denovo1198
k__Bacteria,p__Patescibacteria,c__ABY1,o__Ca_Uhrbacteria,f__midas_f_54066,g__midas_g_75283,s__midas_s_75283,denovo1191
k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,,,,denovo1208
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Dysgonomonadaceae,g__Proteiniphilum,,denovo1200
k__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,,,,,denovo1199
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__NS10_marine_group,s__midas_s_62408,denovo120
k__Bacteria,p__Proteobacteria,,,,,,denovo1202
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,,denovo1203
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,g__midas_g_9719,s__midas_s_9719,denovo1197
k__Bacteria,,,,,,,denovo1207
k__Bacteria,,,,,,,denovo1205
k__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,,,denovo1206
k__Bacteria,p__Bacteroidota,,,,,,denovo1216
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_2,g__midas_g_366,s__midas_s_4313,denovo1215
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,,denovo1214
k__Bacteria,p__Proteobacteria,,,,,,denovo1190
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__midas_g_75848,s__midas_s_75848,denovo121
k__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__midas_g_18618,,denovo1212
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__midas_g_11760,s__midas_s_11760,denovo1209
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__Ca_Alysiosphaera,,denovo1219
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,denovo1213
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,denovo1210
k__Bacteria,,,,,,,denovo1211
k__Bacteria,,,,,,,denovo1227
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__midas_o_1258,f__midas_f_24809,g__midas_g_24809,s__midas_s_24809,denovo1225
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,,,denovo122
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Dietziaceae,g__Dietzia,,denovo1223
k__Bacteria,p__Patescibacteria,c__Parcubacteria,o__Ca_Kaiserbacteria,f__midas_f_11971,g__midas_g_35306,s__midas_s_35306,denovo1224
k__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,s__Blautia_faecis,denovo1217
